Amount,BankNameReceived,BankNameSent,City,Currency,CustomerAccountNumber,CustomerAge,DeviceType,Gender,MerchantAccountNumber,MerchantName,PaymentMethod,PaymentMode,Purpose,RemainingBalance,Status,TransactionDate,TransactionID,TransactionTime,TransactionType,AgeGroup,IsSuccess,HighValue,RiskFlag,Anomaly,FraudFlag
5265.11,Union Bank of India,HDFC Bank,Lucknow,INR,CUST14968268797,32,Web,Male,CUST76788402667,Individual Transfer,QR Scan,P2P,Rent,141071.49,success,2025-01-09,UPI20250109003220,16:19:35,Debit,Adult,1,1,1,1,Normally
3396.44,IndusInd Bank,Axis Bank,Lucknow,INR,CUST51946973205,31,iOS,Female,CUST50687470113,Individual Transfer,Mobile Number,P2P,Rent,47514.05,success,2025-12-31,UPI20251231003221,15:54:32,Debit,Adult,1,1,0,1,Normally
107.96,Axis Bank,Union Bank of India,Ahmedabad,INR,CUST78279998819,26,POS Device,Female,MERC2079264778,Swiggy,UPI ID,P2M,Recharge,15961.57,success,2025-07-05,UPI20250705003222,06:58:22,Debit,Adult,1,0,0,1,Normally
4749.65,ICICI Bank,HDFC Bank,Kolkata,INR,CUST93896690999,68,Android,Female,CUST77539348301,Individual Transfer,Bank Account,P2P,Loan Repayment,248430.97,success,2025-05-01,UPI20250501003223,18:28:57,Debit,Senior,1,1,0,1,Normally
7369.11,State Bank of India,HDFC Bank,Indore,INR,CUST77393576189,39,iOS,Female,CUST72890189167,Individual Transfer,QR Scan,P2P,Split Expense,448205.45,success,2025-09-26,UPI20250926003224,12:56:01,Debit,Adult,1,1,0,1,Normally
280.06,Punjab National Bank,Axis Bank,Kochi,INR,CUST47465853934,56,Android,Male,MERC6254681311,BookMyShow,Mobile Number,P2M,Entertainment,257613.09,success,2025-06-01,UPI20250601003225,09:28:34,Debit,Senior,1,0,0,1,Normally
103.79,Union Bank of India,Yes Bank,Mumbai,INR,CUST30193989918,67,Web,Female,MERC8361005159,MedPlus,Bank Account,P2M,Food,160134.72,success,2025-08-12,UPI20250812003226,17:05:37,Debit,Senior,1,0,0,1,Normally
158.81,ICICI Bank,State Bank of India,Hyderabad,INR,CUST42618528905,32,POS Device,Female,MERC9895016495,D-Mart,UPI ID,P2M,Travel,473216.8,success,2025-04-13,UPI20250413003227,11:24:49,Credit,Adult,1,0,0,1,Normally
1625.15,Union Bank of India,Punjab National Bank,Bengaluru,INR,CUST61367759256,41,POS Device,Female,MERC2166292183,Swiggy,Mobile Number,P2M,Bills,270262.82,success,2025-09-23,UPI20250923003228,17:09:37,Debit,Adult,1,1,0,1,Normally
2982.52,IDFC FIRST Bank,HDFC Bank,Patna,INR,CUST77732768047,33,iOS,Female,MERC3630627388,IRCTC,QR Scan,P2M,Grocery,401674.24,success,2025-09-12,UPI20250912003229,08:52:17,Credit,Adult,1,1,0,1,Normally
2094.38,IDFC FIRST Bank,State Bank of India,Pune,INR,CUST95513907274,52,Web,Female,CUST23926584518,Individual Transfer,Mobile Number,P2P,Split Expense,230123.08,success,2025-06-19,UPI20250619003230,19:25:09,Debit,Senior,1,1,1,1,Normally
1787.83,ICICI Bank,Punjab National Bank,Surat,INR,CUST27978216687,64,Web,Female,CUST36862001334,Individual Transfer,QR Scan,P2P,Salary Transfer,245170.72,success,2025-07-09,UPI20250709003231,11:22:59,Debit,Senior,1,1,0,1,Normally
200.97,Punjab National Bank,ICICI Bank,Nagpur,INR,CUST60882289299,39,POS Device,Male,MERC9573814270,D-Mart,QR Scan,P2M,Recharge,453398.66,success,2025-04-24,UPI20250424003232,20:19:16,Debit,Adult,1,0,0,1,Normally
770.92,Bank of Baroda,Punjab National Bank,Patna,INR,CUST74038292606,19,POS Device,Male,MERC4573254442,Amazon India,UPI ID,P2M,Subscription,169119.79,success,2025-06-12,UPI20250612003233,17:27:25,Debit,Young,1,0,0,1,Normally
1903.96,Kotak Mahindra Bank,Punjab National Bank,Kolkata,INR,CUST63455133484,51,Android,Female,MERC7249800848,Reliance Digital,Mobile Number,P2M,Recharge,23070.07,success,2025-09-01,UPI20250901003234,09:12:04,Debit,Senior,1,1,0,1,Normally
300.25,Punjab National Bank,IDFC FIRST Bank,Bhopal,INR,CUST24720954004,34,Web,Female,CUST14099357796,Individual Transfer,Bank Account,P2P,Gift,223482.2,success,2025-03-28,UPI20250328003235,11:45:44,Debit,Adult,1,0,0,1,Normally
787.44,Kotak Mahindra Bank,State Bank of India,Jaipur,INR,CUST26887203549,60,Web,Male,MERC5667990122,Local Kirana,QR Scan,P2M,Healthcare,470293.41,success,2025-11-14,UPI20251114003236,13:51:01,Debit,Senior,1,0,0,1,Normally
179.14,Axis Bank,Yes Bank,Hyderabad,INR,CUST83869373944,27,POS Device,Female,MERC4136025923,BookMyShow,QR Scan,P2M,Shopping,459542.02,success,2025-07-27,UPI20250727003237,09:43:35,Debit,Adult,1,0,0,1,Normally
789.98,HDFC Bank,Kotak Mahindra Bank,Hyderabad,INR,CUST10758621486,67,Android,Male,MERC1287243667,Croma,Bank Account,P2M,Education,408427.91,success,2025-04-27,UPI20250427003238,12:02:12,Debit,Senior,1,0,0,1,Normally
190.0,Yes Bank,Bank of Baroda,Ahmedabad,INR,CUST79539235195,18,Android,Male,CUST52408164564,Individual Transfer,UPI ID,P2P,Personal Transfer,367196.8,success,2025-06-08,UPI20250608003239,21:29:26,Debit,Young,1,0,0,1,Normally
705.31,State Bank of India,Kotak Mahindra Bank,Kolkata,INR,CUST50292322305,33,iOS,Male,MERC2517595997,Apollo Pharmacy,QR Scan,P2M,Healthcare,265617.11,success,2025-12-08,UPI20251208003240,20:27:46,Debit,Adult,1,0,0,1,Normally
2537.2,Punjab National Bank,Bank of Baroda,Lucknow,INR,CUST46118329737,37,Android,Male,CUST44699813589,Individual Transfer,Mobile Number,P2P,Salary Transfer,117389.77,success,2025-01-13,UPI20250113003241,23:05:02,Debit,Adult,1,1,0,1,Normally
255.28,Bank of Baroda,ICICI Bank,Delhi,INR,CUST72408065852,37,POS Device,Male,MERC6833941665,Netflix,UPI ID,P2M,Bills,476957.06,success,2025-03-13,UPI20250313003242,07:38:54,Debit,Adult,1,0,0,1,Normally
544.32,HDFC Bank,State Bank of India,Bhopal,INR,CUST62056737683,44,Android,Male,CUST83856919401,Individual Transfer,UPI ID,P2P,Gift,50229.0,success,2025-03-09,UPI20250309003243,19:33:01,Debit,Adult,1,0,0,1,Normally
1705.46,Bank of Baroda,Yes Bank,Noida,INR,CUST86391807359,23,POS Device,Male,MERC8733129984,Reliance Digital,Mobile Number,P2M,Entertainment,203285.75,success,2025-10-12,UPI20251012003244,04:51:46,Debit,Young,1,1,0,1,Normally
151.69,Punjab National Bank,Kotak Mahindra Bank,Bhopal,INR,CUST55403439612,63,Web,Male,MERC7360299858,JioMart,QR Scan,P2M,Education,271484.94,success,2025-11-14,UPI20251114003245,05:23:31,Debit,Senior,1,0,0,1,Normally
1129.66,Canara Bank,IndusInd Bank,Hyderabad,INR,CUST63765840200,41,POS Device,Male,CUST98301564734,Individual Transfer,Bank Account,P2P,Salary Transfer,89656.15,success,2025-02-12,UPI20250212003246,15:48:35,Debit,Adult,1,1,0,1,Normally
1309.21,IndusInd Bank,IDFC FIRST Bank,Coimbatore,INR,CUST67587186346,25,POS Device,Female,MERC2498399881,Urban Company,QR Scan,P2M,Shopping,343161.26,success,2025-07-05,UPI20250705003247,13:33:51,Debit,Adult,1,1,0,1,Normally
147.24,Punjab National Bank,Union Bank of India,Kochi,INR,CUST79118082227,60,POS Device,Female,MERC4975726205,Amazon India,UPI ID,P2M,Subscription,58897.42,success,2025-05-18,UPI20250518003248,23:58:55,Debit,Senior,1,0,0,1,Normally
462.9,Union Bank of India,Canara Bank,Mumbai,INR,CUST62115426246,64,POS Device,Male,MERC4679087475,D-Mart,QR Scan,P2M,Grocery,111994.24,success,2025-05-03,UPI20250503003249,12:53:20,Debit,Senior,1,0,0,1,Normally
3964.28,Punjab National Bank,State Bank of India,Bhopal,INR,CUST23307555558,68,Web,Female,MERC9852554721,Swiggy,UPI ID,P2M,Education,91223.79,success,2025-03-16,UPI20250316003250,13:00:59,Credit,Senior,1,1,0,1,Normally
3595.71,ICICI Bank,Axis Bank,Kolkata,INR,CUST77569808695,22,Android,Female,MERC1919252356,Domino's,UPI ID,P2M,Bills,478078.08,success,2025-04-10,UPI20250410003251,14:44:59,Debit,Young,1,1,0,1,Normally
501.77,Punjab National Bank,HDFC Bank,Kolkata,INR,CUST41998463997,56,Web,Female,MERC4530783448,Paytm Mall,QR Scan,P2M,Food,273810.01,success,2025-05-04,UPI20250504003252,21:31:18,Debit,Senior,1,0,0,1,Normally
20628.77,ICICI Bank,Punjab National Bank,Chennai,INR,CUST67489026315,50,Android,Male,CUST36644556718,Individual Transfer,UPI ID,P2P,Salary Transfer,215017.92,success,2025-10-25,UPI20251025003253,18:55:47,Debit,Senior,1,1,0,-1,Suspicious
1373.18,Punjab National Bank,Yes Bank,Mumbai,INR,CUST43774466220,28,iOS,Female,CUST24558056434,Individual Transfer,QR Scan,P2P,Loan Repayment,122374.46,success,2025-01-11,UPI20250111003254,17:56:49,Debit,Adult,1,1,0,1,Normally
149.62,Yes Bank,Yes Bank,Jaipur,INR,CUST72598873678,19,POS Device,Male,MERC5943384857,JioMart,UPI ID,P2M,Entertainment,171174.45,success,2025-08-15,UPI20250815003255,13:05:44,Debit,Young,1,0,0,1,Normally
1196.53,IDFC FIRST Bank,Bank of Baroda,Ahmedabad,INR,CUST43717106860,39,iOS,Female,CUST88261025776,Individual Transfer,QR Scan,P2P,Personal Transfer,164188.35,success,2025-01-09,UPI20250109003256,17:56:15,Debit,Adult,1,1,0,1,Normally
725.7,State Bank of India,IndusInd Bank,Mumbai,INR,CUST50318989962,61,Android,Female,MERC1267834505,IRCTC,Bank Account,P2M,Subscription,111044.07,success,2025-03-02,UPI20250302003257,10:33:04,Debit,Senior,1,0,0,1,Normally
511.28,Yes Bank,HDFC Bank,Nagpur,INR,CUST27457233641,37,POS Device,Male,MERC9205848975,Domino's,Bank Account,P2M,Shopping,174555.66,success,2025-04-14,UPI20250414003258,12:35:47,Credit,Adult,1,0,0,1,Normally
158.73,Union Bank of India,Union Bank of India,Indore,INR,CUST77386596814,46,iOS,Female,MERC4038742291,Local Kirana,Mobile Number,P2M,Entertainment,274986.56,success,2025-08-14,UPI20250814003259,16:30:49,Debit,Senior,1,0,0,1,Normally
1388.59,Union Bank of India,IDFC FIRST Bank,Delhi,INR,CUST89450025161,63,Web,Male,MERC2596500927,Paytm Mall,UPI ID,P2M,Healthcare,99523.81,success,2025-11-11,UPI20251111003260,18:13:06,Debit,Senior,1,1,0,1,Normally
4384.0,Canara Bank,Axis Bank,Bhopal,INR,CUST86034837895,41,iOS,Female,CUST13999961674,Individual Transfer,UPI ID,P2P,Family Support,466594.61,success,2025-03-29,UPI20250329003261,14:20:24,Debit,Adult,1,1,0,1,Normally
299.07,Yes Bank,Kotak Mahindra Bank,Delhi,INR,CUST33490654055,44,iOS,Male,MERC6992653243,Zomato,Bank Account,P2M,Entertainment,401861.23,success,2025-08-11,UPI20250811003262,21:59:01,Debit,Adult,1,0,0,1,Normally
695.25,IndusInd Bank,Canara Bank,Delhi,INR,CUST45154571703,36,iOS,Female,MERC8709320869,Ola,UPI ID,P2M,Entertainment,247759.75,success,2025-05-06,UPI20250506003263,21:46:53,Debit,Adult,1,0,0,1,Normally
3411.13,Punjab National Bank,Kotak Mahindra Bank,Kochi,INR,CUST11700478682,29,Web,Female,MERC4407481623,Cafe Coffee Day,Bank Account,P2M,Healthcare,54774.95,success,2025-06-16,UPI20250616003264,08:34:18,Debit,Adult,1,1,0,1,Normally
185.23,Punjab National Bank,ICICI Bank,Kochi,INR,CUST31327110869,20,Android,Female,MERC2500492993,D-Mart,UPI ID,P2M,Subscription,156879.57,success,2025-04-26,UPI20250426003265,18:22:08,Credit,Young,1,0,0,1,Normally
711.45,Union Bank of India,State Bank of India,Patna,INR,CUST81558848678,59,Android,Female,CUST56164674637,Individual Transfer,UPI ID,P2P,Rent,292546.47,success,2025-09-02,UPI20250902003266,16:56:20,Debit,Senior,1,0,0,1,Normally
619.98,Union Bank of India,Bank of Baroda,Hyderabad,INR,CUST67519595593,57,POS Device,Male,MERC9320275946,Cafe Coffee Day,QR Scan,P2M,Subscription,322533.95,success,2025-10-01,UPI20251001003267,18:52:34,Debit,Senior,1,0,0,1,Normally
451.07,Kotak Mahindra Bank,Union Bank of India,Ahmedabad,INR,CUST92900989809,65,POS Device,Female,CUST60366968449,Individual Transfer,UPI ID,P2P,Personal Transfer,478686.6,success,2025-06-05,UPI20250605003268,22:25:04,Debit,Senior,1,0,0,1,Normally
8455.84,IDFC FIRST Bank,Yes Bank,Jaipur,INR,CUST38999613828,27,Android,Female,MERC4557972786,Domino's,UPI ID,P2M,Bills,449038.18,success,2025-06-08,UPI20250608003269,18:04:23,Debit,Adult,1,1,0,1,Normally
2049.91,HDFC Bank,IndusInd Bank,Lucknow,INR,CUST66138646449,59,POS Device,Male,MERC4953902194,Apollo Pharmacy,UPI ID,P2M,Shopping,436565.58,success,2025-07-04,UPI20250704003270,14:06:00,Debit,Senior,1,1,0,1,Normally
874.22,Canara Bank,Kotak Mahindra Bank,Lucknow,INR,CUST20927524262,69,Web,Female,CUST69780987793,Individual Transfer,Bank Account,P2P,Rent,267246.8,success,2025-02-22,UPI20250222003271,18:08:32,Debit,Senior,1,0,0,1,Normally
1594.01,IndusInd Bank,Canara Bank,Chennai,INR,CUST59389013977,67,iOS,Male,CUST89804809820,Individual Transfer,Mobile Number,P2P,Family Support,485684.67,success,2025-06-14,UPI20250614003272,16:44:35,Debit,Senior,1,1,0,1,Normally
2668.49,HDFC Bank,Union Bank of India,Patna,INR,CUST30409814630,59,POS Device,Male,MERC6075120367,Domino's,UPI ID,P2M,Recharge,217761.64,failed,2025-09-15,UPI20250915003273,15:25:37,Debit,Senior,0,1,0,1,Normally
131.32,Yes Bank,Canara Bank,Bhopal,INR,CUST23534142299,27,Web,Female,MERC5347762518,Reliance Digital,Mobile Number,P2M,Recharge,211582.41,success,2025-02-07,UPI20250207003274,10:20:47,Debit,Adult,1,0,0,1,Normally
1880.34,Kotak Mahindra Bank,ICICI Bank,Kochi,INR,CUST51336243683,61,iOS,Female,MERC4690044725,MakeMyTrip,Bank Account,P2M,Education,35514.09,failed,2025-07-01,UPI20250701003275,12:31:24,Debit,Senior,0,1,0,1,Normally
1112.41,HDFC Bank,State Bank of India,Indore,INR,CUST87632472468,39,Web,Other,MERC7997853282,Cafe Coffee Day,Bank Account,P2M,Entertainment,230969.85,success,2025-06-09,UPI20250609003276,21:31:07,Credit,Adult,1,1,0,1,Normally
1503.96,Kotak Mahindra Bank,Bank of Baroda,Bhopal,INR,CUST95811373109,47,POS Device,Female,CUST27928488038,Individual Transfer,Bank Account,P2P,Split Expense,180528.17,success,2025-02-13,UPI20250213003277,21:18:06,Debit,Senior,1,1,0,1,Normally
418.28,HDFC Bank,ICICI Bank,Bhopal,INR,CUST70457748506,54,iOS,Female,CUST88416142589,Individual Transfer,Mobile Number,P2P,Loan Repayment,201211.69,success,2025-09-19,UPI20250919003278,14:21:52,Debit,Senior,1,0,0,1,Normally
591.11,Union Bank of India,HDFC Bank,Nagpur,INR,CUST81119247973,58,iOS,Female,CUST13086335148,Individual Transfer,Bank Account,P2P,Split Expense,429889.05,success,2025-01-06,UPI20250106003279,13:50:16,Debit,Senior,1,0,0,1,Normally
364.91,Axis Bank,Yes Bank,Indore,INR,CUST70821005366,65,iOS,Female,MERC3835757057,MakeMyTrip,Bank Account,P2M,Shopping,271927.45,success,2025-04-30,UPI20250430003280,21:54:16,Debit,Senior,1,0,0,1,Normally
3250.78,ICICI Bank,Bank of Baroda,Patna,INR,CUST69633801444,27,Android,Male,CUST82430136692,Individual Transfer,QR Scan,P2P,Salary Transfer,421584.88,success,2025-07-11,UPI20250711003281,22:19:02,Debit,Adult,1,1,0,1,Normally
1004.74,HDFC Bank,Axis Bank,Kochi,INR,CUST85068255932,35,iOS,Male,MERC3020435986,Cafe Coffee Day,UPI ID,P2M,Travel,133243.55,pending,2025-08-22,UPI20250822003282,19:18:43,Debit,Adult,0,1,0,1,Normally
851.7,Canara Bank,IDFC FIRST Bank,Mumbai,INR,CUST71408440553,57,Web,Female,CUST57448474959,Individual Transfer,Bank Account,P2P,Gift,213530.93,success,2025-10-07,UPI20251007003283,01:46:59,Debit,Senior,1,0,0,1,Normally
634.82,Union Bank of India,ICICI Bank,Pune,INR,CUST20843232355,20,iOS,Male,CUST20650628058,Individual Transfer,UPI ID,P2P,Gift,72005.48,success,2025-11-22,UPI20251122003284,12:24:52,Debit,Young,1,0,0,1,Normally
395.37,Bank of Baroda,IDFC FIRST Bank,Nagpur,INR,CUST54161070572,52,POS Device,Male,MERC9728817838,Uber,UPI ID,P2M,Education,178819.45,success,2025-08-23,UPI20250823003285,13:40:40,Debit,Senior,1,0,0,1,Normally
2078.84,IndusInd Bank,IDFC FIRST Bank,Ahmedabad,INR,CUST58290699032,33,iOS,Female,CUST63162340747,Individual Transfer,QR Scan,P2P,Loan Repayment,259470.44,success,2025-07-28,UPI20250728003286,19:31:49,Debit,Adult,1,1,0,1,Normally
1365.58,Axis Bank,Bank of Baroda,Nagpur,INR,CUST73697702929,26,iOS,Male,CUST96066803306,Individual Transfer,UPI ID,P2P,Gift,30224.15,success,2025-01-17,UPI20250117003287,16:19:11,Debit,Adult,1,1,0,1,Normally
997.36,Punjab National Bank,Axis Bank,Indore,INR,CUST96654072259,61,POS Device,Male,MERC8022597564,Spotify,Mobile Number,P2M,Food,65269.53,success,2025-12-08,UPI20251208003288,11:47:01,Debit,Senior,1,0,0,1,Normally
87.86,ICICI Bank,IndusInd Bank,Jaipur,INR,CUST82829876028,29,iOS,Male,MERC1760516106,Cafe Coffee Day,QR Scan,P2M,Entertainment,349970.18,success,2025-11-27,UPI20251127003289,14:46:43,Debit,Adult,1,0,0,1,Normally
8083.46,Punjab National Bank,IndusInd Bank,Delhi,INR,CUST10964673457,51,Android,Male,CUST94920577860,Individual Transfer,Bank Account,P2P,Rent,233509.7,success,2025-02-05,UPI20250205003290,09:59:39,Debit,Senior,1,1,0,1,Normally
643.49,IDFC FIRST Bank,Punjab National Bank,Hyderabad,INR,CUST41608588277,43,Web,Male,CUST11855959063,Individual Transfer,UPI ID,P2P,Salary Transfer,145445.35,success,2025-06-23,UPI20250623003291,16:54:23,Credit,Adult,1,0,0,1,Normally
700.2,Canara Bank,Union Bank of India,Coimbatore,INR,CUST87949414018,64,Web,Female,MERC1797950649,JioMart,Bank Account,P2M,Grocery,65229.5,success,2025-12-17,UPI20251217003292,09:28:45,Debit,Senior,1,0,0,1,Normally
279.17,Bank of Baroda,Yes Bank,Bengaluru,INR,CUST64566587100,58,Android,Female,MERC8102853661,Cafe Coffee Day,UPI ID,P2M,Shopping,315221.59,success,2025-04-08,UPI20250408003293,09:19:15,Debit,Senior,1,0,0,1,Normally
1572.32,Punjab National Bank,Yes Bank,Bhopal,INR,CUST83244006811,60,POS Device,Male,MERC9554231871,Spotify,QR Scan,P2M,Bills,72735.63,success,2025-10-27,UPI20251027003294,17:47:23,Debit,Senior,1,1,0,1,Normally
474.03,Yes Bank,ICICI Bank,Kolkata,INR,CUST52263570944,24,Android,Female,MERC6322629634,Myntra,Mobile Number,P2M,Shopping,402775.99,success,2025-06-02,UPI20250602003295,19:07:34,Debit,Young,1,0,0,1,Normally
998.65,State Bank of India,IDFC FIRST Bank,Chandigarh,INR,CUST31262024410,50,Android,Male,MERC5612971432,BookMyShow,Bank Account,P2M,Grocery,387960.76,success,2025-01-14,UPI20250114003296,18:20:03,Debit,Senior,1,0,0,1,Normally
5311.56,Axis Bank,IndusInd Bank,Surat,INR,CUST48450920205,23,Android,Female,MERC6204841183,BookMyShow,Mobile Number,P2M,Bills,248534.72,success,2025-01-06,UPI20250106003297,18:04:25,Debit,Young,1,1,0,1,Normally
812.56,Bank of Baroda,Canara Bank,Indore,INR,CUST48236512961,64,Web,Female,CUST25780027747,Individual Transfer,Bank Account,P2P,Split Expense,251771.3,success,2025-03-25,UPI20250325003298,15:35:31,Debit,Senior,1,0,0,1,Normally
398.02,Punjab National Bank,ICICI Bank,Mumbai,INR,CUST20668202262,22,Android,Male,CUST47647256242,Individual Transfer,Bank Account,P2P,Family Support,231258.55,success,2025-09-08,UPI20250908003299,07:54:38,Debit,Young,1,0,0,1,Normally
3535.29,ICICI Bank,HDFC Bank,Nagpur,INR,CUST92322989974,69,Android,Female,CUST93528209809,Individual Transfer,UPI ID,P2P,Rent,373091.91,success,2025-10-28,UPI20251028003300,18:14:27,Credit,Senior,1,1,0,1,Normally
2622.86,Punjab National Bank,IndusInd Bank,Mumbai,INR,CUST40172790031,64,iOS,Male,CUST95352438923,Individual Transfer,UPI ID,P2P,Salary Transfer,186267.47,success,2025-09-08,UPI20250908003301,21:34:46,Debit,Senior,1,1,0,1,Normally
1695.38,Canara Bank,Yes Bank,Bhopal,INR,CUST49096580425,22,Android,Female,CUST57725027654,Individual Transfer,QR Scan,P2P,Gift,414985.73,success,2025-01-01,UPI20250101003302,13:14:00,Credit,Young,1,1,0,1,Normally
1433.16,IDFC FIRST Bank,Kotak Mahindra Bank,Kolkata,INR,CUST97827996016,67,iOS,Female,MERC6991791538,IRCTC,Mobile Number,P2M,Shopping,171731.41,success,2025-09-16,UPI20250916003303,17:15:24,Debit,Senior,1,1,0,1,Normally
3395.13,Union Bank of India,Canara Bank,Kochi,INR,CUST70863373798,23,iOS,Male,CUST17738386484,Individual Transfer,Bank Account,P2P,Salary Transfer,227795.62,failed,2025-05-21,UPI20250521003304,18:58:10,Debit,Young,0,1,0,1,Normally
218.95,Punjab National Bank,Yes Bank,Coimbatore,INR,CUST87273755200,38,Android,Female,MERC5770982048,Paytm Mall,UPI ID,P2M,Food,232212.84,success,2025-04-16,UPI20250416003305,11:07:59,Debit,Adult,1,0,0,1,Normally
130.98,HDFC Bank,Punjab National Bank,Bhopal,INR,CUST86062012347,39,Web,Male,MERC6406925103,Zomato,Bank Account,P2M,Subscription,165291.49,success,2025-04-22,UPI20250422003306,13:18:09,Debit,Adult,1,0,0,1,Normally
924.17,IndusInd Bank,Axis Bank,Gurugram,INR,CUST82897690574,28,iOS,Female,CUST95455061580,Individual Transfer,QR Scan,P2P,Gift,16927.73,success,2025-11-18,UPI20251118003307,16:40:41,Debit,Adult,1,0,0,1,Normally
3811.79,Union Bank of India,Punjab National Bank,Coimbatore,INR,CUST80165805213,24,Android,Male,CUST58957418495,Individual Transfer,UPI ID,P2P,Salary Transfer,199538.77,success,2025-07-30,UPI20250730003308,22:20:00,Debit,Young,1,1,0,1,Normally
372.61,State Bank of India,Yes Bank,Patna,INR,CUST76501401426,24,iOS,Female,CUST96697304601,Individual Transfer,UPI ID,P2P,Personal Transfer,178019.99,success,2025-12-11,UPI20251211003309,22:43:48,Debit,Young,1,0,0,1,Normally
25676.62,State Bank of India,Union Bank of India,Pune,INR,CUST66881745154,18,POS Device,Female,CUST26967496395,Individual Transfer,Bank Account,P2P,Loan Repayment,65514.35,success,2025-01-13,UPI20250113003310,20:27:15,Debit,Young,1,1,0,-1,Suspicious
519.29,Yes Bank,Axis Bank,Chandigarh,INR,CUST44493757198,29,Android,Male,CUST77969044667,Individual Transfer,Mobile Number,P2P,Personal Transfer,272760.05,success,2025-01-04,UPI20250104003311,18:48:39,Credit,Adult,1,0,0,1,Normally
270.91,Union Bank of India,Canara Bank,Pune,INR,CUST95960340465,65,POS Device,Female,MERC4806477212,JioMart,UPI ID,P2M,Shopping,330271.48,success,2025-08-19,UPI20250819003312,20:31:57,Debit,Senior,1,0,0,1,Normally
575.31,IndusInd Bank,IndusInd Bank,Kolkata,INR,CUST39093466591,29,Web,Male,MERC4362647157,Myntra,UPI ID,P2M,Recharge,85814.41,success,2025-03-15,UPI20250315003313,11:22:22,Debit,Adult,1,0,0,1,Normally
